agence_cat,biblionumber,collection,collection1,collection2,collection3,collection4,date_transaction,element_initial,point_acces,subd_chrono,subd_forme,subd_geo,subd_sujet,support,unimarc
BnF,383,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1990-05-29,823,823,ABS,ABS,ABS,ABS,Livre,f686
Roubaix,386,"Patrimoine - Roubaix et sa région - Fonds local régional sonore empruntable",Patrimoine,"Roubaix et sa région","Fonds local régional sonore empruntable",INC,2007-08-28,"Rock (musique)","Rock (musique) - Disques - France",ABS,ABS,France,Disques,"Disque compact",f606
Roubaix,386,"Patrimoine - Roubaix et sa région - Fonds local régional sonore empruntable",Patrimoine,"Roubaix et sa région","Fonds local régional sonore empruntable",INC,2007-08-28,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,387,"Adultes - Musique et arts vivants - Musique - Musique classique",Adultes,"Musique et arts vivants",Musique,"Musique classique",2007-08-28,"Concertos (orgue)","Concertos (orgue) - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,387,"Adultes - Musique et arts vivants - Musique - Musique classique",Adultes,"Musique et arts vivants",Musique,"Musique classique",2007-08-28,Musique,"Musique - Disques - 17e siècle","17e siècle",ABS,ABS,Disques,"Disque compact",f606
Roubaix,387,"Adultes - Musique et arts vivants - Musique - Musique classique",Adultes,"Musique et arts vivants",Musique,"Musique classique",2007-08-28,Musique,"Musique - Disques - 15e siècle","15e siècle",ABS,ABS,Disques,"Disque compact",f606
Roubaix,387,"Adultes - Musique et arts vivants - Musique - Musique classique",Adultes,"Musique et arts vivants",Musique,"Musique classique",2007-08-28,Musique,"Musique - Disques - 16e siècle","16e siècle",ABS,ABS,Disques,"Disque compact",f606
Roubaix,387,"Adultes - Musique et arts vivants - Musique - Musique classique",Adultes,"Musique et arts vivants",Musique,"Musique classique",2007-08-28,"Orgue, Musique d'","Orgue, Musique d' - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,387,"Adultes - Musique et arts vivants - Musique - Musique classique",Adultes,"Musique et arts vivants",Musique,"Musique classique",2007-08-28,3.30,3.30,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,388,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Musique nouvelle","Musique nouvelle - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,388,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,450,450,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,389,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Tchécoslovaquie",ABS,ABS,Tchécoslovaquie,Disques,"Disque compact",f606
Roubaix,389,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Hongrie",ABS,ABS,Hongrie,Disques,"Disque compact",f606
Roubaix,389,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,Violon,"Violon - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,389,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,081.1,081.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,390,"Adultes - Musique et arts vivants - Musique - Musique classique",Adultes,"Musique et arts vivants",Musique,"Musique classique",2016-01-31,Airs,"Airs - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,390,"Adultes - Musique et arts vivants - Musique - Musique classique",Adultes,"Musique et arts vivants",Musique,"Musique classique",2016-01-31,Musique,"Musique - Disques - 17e siècle","17e siècle",ABS,ABS,Disques,"Disque compact",f606
Roubaix,390,"Adultes - Musique et arts vivants - Musique - Musique classique",Adultes,"Musique et arts vivants",Musique,"Musique classique",2016-01-31,Voix,"Voix - Mezzo",ABS,ABS,ABS,Mezzo,"Disque compact",f606
Roubaix,390,"Adultes - Musique et arts vivants - Musique - Musique classique",Adultes,"Musique et arts vivants",Musique,"Musique classique",2016-01-31,3.99,3.99,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,392,"Adultes - Musique et arts vivants - Musique - Rock",Adultes,"Musique et arts vivants",Musique,Rock,2007-08-28,"Rock (musique)","Rock (musique) - Disques - Etats-Unis",ABS,ABS,Etats-Unis,Disques,"Disque compact",f606
Roubaix,392,"Adultes - Musique et arts vivants - Musique - Rock",Adultes,"Musique et arts vivants",Musique,Rock,2007-08-28,"Pop music","Pop music - Disques - Etats-Unis",ABS,ABS,Etats-Unis,Disques,"Disque compact",f606
Roubaix,392,"Adultes - Musique et arts vivants - Musique - Rock",Adultes,"Musique et arts vivants",Musique,Rock,2007-08-28,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
Autre,394,"Adultes - Musique et arts vivants - Musique - Variétés",Adultes,"Musique et arts vivants",Musique,Variétés,,"Rock (musique)","Rock (musique) - Disques - Allemagne",ABS,ABS,Allemagne,Disques,"Disque compact",f606
Autre,394,"Adultes - Musique et arts vivants - Musique - Variétés",Adultes,"Musique et arts vivants",Musique,Variétés,,"Pop music","Pop music - Disques - Allemagne",ABS,ABS,Allemagne,Disques,"Disque compact",f606
Autre,394,"Adultes - Musique et arts vivants - Musique - Variétés",Adultes,"Musique et arts vivants",Musique,Variétés,,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,395,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2016-07-03,ABS,ABS,ABS,ABS,ABS,ABS,"Disque compact",ABS
Roubaix,396,"Adultes - Musique et arts vivants - Musique - Rock",Adultes,"Musique et arts vivants",Musique,Rock,2007-08-28,"Rock (musique)","Rock (musique) - Disques - Pays de Galles (GB)",ABS,ABS,"Pays de Galles (GB)",Disques,"Disque compact",f606
Roubaix,396,"Adultes - Musique et arts vivants - Musique - Rock",Adultes,"Musique et arts vivants",Musique,Rock,2007-08-28,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,397,"Adultes - Musique et arts vivants - Musique - Rock",Adultes,"Musique et arts vivants",Musique,Rock,2016-07-03,"Rock (musique)","Rock (musique) - Disques - Canada",ABS,ABS,Canada,Disques,"Disque compact",f606
Roubaix,397,"Adultes - Musique et arts vivants - Musique - Rock",Adultes,"Musique et arts vivants",Musique,Rock,2016-07-03,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,398,"Adultes - Musique et arts vivants - Musique",Adultes,"Musique et arts vivants",Musique,INC,2016-01-31,"Chansons espagnoles","Chansons espagnoles - Disques - Argentine",ABS,ABS,Argentine,Disques,"Disque compact",f606
Roubaix,398,"Adultes - Musique et arts vivants - Musique",Adultes,"Musique et arts vivants",Musique,INC,2016-01-31,042.2,042.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,399,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2016-01-31,"Chansons françaises","Chansons françaises - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,399,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2016-01-31,099.2,099.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,400,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2011-02-15,"Chansons françaises","Chansons françaises - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,400,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2011-02-15,099.2,099.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Autre,401,"Adultes - Arts, création, vie pratique - Cinéma, télévision et séries TV - Musique de films",Adultes,"Arts, création, vie pratique","Cinéma, télévision et séries TV","Musique de films",,"Musique de film","Musique de film - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Autre,401,"Adultes - Arts, création, vie pratique - Cinéma, télévision et séries TV - Musique de films",Adultes,"Arts, création, vie pratique","Cinéma, télévision et séries TV","Musique de films",,Funk,"Funk - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Autre,401,"Adultes - Arts, création, vie pratique - Cinéma, télévision et séries TV - Musique de films",Adultes,"Arts, création, vie pratique","Cinéma, télévision et séries TV","Musique de films",,520,520,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,402,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,"Disque compact",ABS
Roubaix,404,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Chansons françaises","Chansons françaises - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,404,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Rock (musique)","Rock (musique) - Disques - Lille (Nord)",ABS,ABS,"Lille (Nord)",Disques,"Disque compact",f606
Roubaix,404,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Chansons humoristiques","Chansons humoristiques - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,404,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,099.2,099.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,404,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Chansons satiriques","Chansons satiriques - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,405,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Musique de danse","Musique de danse - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,405,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,Polkas,"Polkas - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,405,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Pologne",ABS,ABS,Pologne,Disques,"Disque compact",f606
Roubaix,405,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,571,571,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,406,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Musique de danse","Musique de danse - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,406,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,Polkas,"Polkas - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,406,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Pologne",ABS,ABS,Pologne,Disques,"Disque compact",f606
Roubaix,406,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,570,570,ABS,ABS,ABS,ABS,"Disque compact",f679
Autre,407,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,,"Musique de danse","Musique de danse - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Autre,407,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,,"Musique traditionnelle","Musique traditionnelle - Disques - Pologne",ABS,ABS,Pologne,Disques,"Disque compact",f606
Autre,407,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,,Polkas,"Polkas - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Autre,407,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,,571,571,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,408,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Musique de danse","Musique de danse - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,408,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Pologne",ABS,ABS,Pologne,Disques,"Disque compact",f606
Roubaix,408,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,Polkas,"Polkas - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,408,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,571,571,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,409,"Adultes - Divers",Adultes,Divers,INC,INC,2011-06-28,"Contes africains","Contes africains - Ouvrages pour la jeunesse",ABS,ABS,ABS,"Ouvrages pour la jeunesse",Livre,f606
BnF,410,"Adultes - Divers",Adultes,Divers,INC,INC,1983-11-24,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,411,"Adultes - Arts, création, vie pratique - Arts - Arts plastiques",Adultes,"Arts, création, vie pratique",Arts,"Arts plastiques",1990-01-26,"O'Keeffe Georgia 1887-1986","O'Keeffe - Georgia - 1887-1986",ABS,ABS,ABS,ABS,Livre,f600
BnF,411,"Adultes - Arts, création, vie pratique - Arts - Arts plastiques",Adultes,"Arts, création, vie pratique",Arts,"Arts plastiques",1990-01-26,759.13,759.13,ABS,ABS,ABS,ABS,Livre,f676
BnF,411,"Adultes - Arts, création, vie pratique - Arts - Arts plastiques",Adultes,"Arts, création, vie pratique",Arts,"Arts plastiques",1990-01-26,"70 ","70 ",ABS,ABS,ABS,ABS,Livre,f686
Roubaix,419,"Adultes - Divers",Adultes,Divers,INC,INC,2007-08-28,"Moines bouddhistes","Moines bouddhistes",ABS,ABS,ABS,ABS,Livre,f606
Roubaix,419,"Adultes - Divers",Adultes,Divers,INC,INC,2007-08-28,Tibétains,Tibétains,ABS,ABS,ABS,ABS,Livre,f606
Roubaix,419,"Adultes - Divers",Adultes,Divers,INC,INC,2007-08-28,294.3,294.3,ABS,ABS,ABS,ABS,Livre,f676
Roubaix,421,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Autre,424,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,,"Rock (musique)","Rock (musique) - Disques - France",ABS,ABS,France,Disques,"Disque compact",f606
Autre,424,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,,"Thrash metal","Thrash metal - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Autre,424,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,425,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2008-05-13,"Rock (musique)","Rock (musique) - Disques - France",ABS,ABS,France,Disques,"Disque compact",f606
Roubaix,425,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2008-05-13,"Rock fusion","Rock fusion - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,425,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2008-05-13,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,426,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Rock (musique)","Rock (musique) - Disques - France",ABS,ABS,France,Disques,"Disque compact",f606
Roubaix,426,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,427,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Roubaix,428,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Rock (musique)","Rock (musique) - Disques - Nord",ABS,ABS,Nord,Disques,"Disque compact",f606
Roubaix,428,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Death metal","Death metal - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,428,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,429,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,"Rock (musique)","Rock (musique) - Disques - Lille (Nord)",ABS,ABS,"Lille (Nord)",Disques,"Disque compact",f606
Roubaix,429,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2007-08-28,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
BnF,430,"Jeunesse - Albums - Albums pour enfants",Jeunesse,Albums,"Albums pour enfants",INC,1983-02-01,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
Autre,434,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,,"Rock (musique)","Rock (musique) - Disques - France",ABS,ABS,France,Disques,"Disque compact",f606
Autre,434,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,,2,2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,435,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2008-09-25,"Chansons françaises","Chansons françaises - Disques",ABS,ABS,ABS,Disques,"Cassette audio",f606
Roubaix,435,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2008-09-25,"Chansons patoisantes","Chansons patoisantes - Disques",ABS,ABS,ABS,Disques,"Cassette audio",f606
Roubaix,435,"Patrimoine - Patrimoine enregistré - Fonds local régional sonore",Patrimoine,"Patrimoine enregistré","Fonds local régional sonore",INC,2008-09-25,099.2,099.2,ABS,ABS,ABS,ABS,"Cassette audio",f679
BnF,436,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1974-01-01,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,437,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1977-06-15,83,83,ABS,ABS,ABS,ABS,Livre,f686
BnF,442,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1991-11-25,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,445,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1992-01-16,823,823,ABS,ABS,ABS,ABS,Livre,f686
Roubaix,446,"Adultes - Musique et arts vivants - Musique - Reggae",Adultes,"Musique et arts vivants",Musique,Reggae,2007-08-28,"Reggae (musique)","Reggae (musique) - Disques - Angleterre (GB)",ABS,ABS,"Angleterre (GB)",Disques,"Disque compact",f606
Roubaix,446,"Adultes - Musique et arts vivants - Musique - Reggae",Adultes,"Musique et arts vivants",Musique,Reggae,2007-08-28,"Cuivres, Musique de (reggae)","Cuivres, Musique de (reggae) - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
